uid	taxid	organism	superkingdom	ph	temperature	pfam	lineage_identifiers	lineage_ranks	lineage_names
Q4FNZ0	335992	Candidatus pelagibacter	Bacteria	NA	NA	NA	1, 131567, 2, 1224, 28211, 54526, 1655514, 198251, 198252, 335992	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Proteobacteria, Alphaproteobacteria, Pelagibacterales, Pelagibacteraceae, Candidatus Pelagibacter, Candidatus Pelagibacter ubique, Candidatus Pelagibacter ubique HTCC1062
Q4FNZ2	335992	Candidatus pelagibacter	Bacteria	NA	NA	NA	1, 131567, 2, 1224, 28211, 54526, 1655514, 198251, 198252, 335992	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Proteobacteria, Alphaproteobacteria, Pelagibacterales, Pelagibacteraceae, Candidatus Pelagibacter, Candidatus Pelagibacter ubique, Candidatus Pelagibacter ubique HTCC1062
A0A075KIL9	484770	Pelosinus sp.	Bacteria	NA	NA	NA	1, 131567, 2, 1783272, 1239, 909932, 909929, 1843490, 365348, 484770	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Firmicutes, Negativicutes, Selenomonadales, Sporomusaceae, Pelosinus, Pelosinus sp. UFO1
A0A1V4W2Z2	1811694	Pelotomaculum sp.	Bacteria	NA	NA	PF01266	1, 131567, 2, 1783272, 1239, 186801, 186802, 186807, 191373, 1811694	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Pelotomaculum, Pelotomaculum sp. PtaB.Bin117
A0A1V5BQ92	1811696	Pelotomaculum sp.	Bacteria	NA	NA	PF01266	1, 131567, 2, 1783272, 1239, 186801, 186802, 186807, 191373, 1811696	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Pelotomaculum, Pelotomaculum sp. PtaU1.Bin065
A0A1V4VEM6	1811692	Pelotomaculum sp.	Bacteria	NA	NA	PF01266	1, 131567, 2, 1783272, 1239, 186801, 186802, 186807, 191373, 1811692	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Pelotomaculum, Pelotomaculum sp. PtaB.Bin013
G4D1T0	997350	Peptoniphilus indolicus	Bacteria	7.2	37.0	NA	1, 131567, 2, 1783272, 1239, 1737404, 1737405, 1570339, 162289, 33030, 997350	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Terrabacteria group, Firmicutes, Tissierellia, Tissierellales, Peptoniphilaceae, Peptoniphilus, Peptoniphilus indolicus, Peptoniphilus indolicus ATCC 29427
V9WB78	1423144	Phaeobacter gallaeciensis	Bacteria	7.6	25.0	NA	1, 131567, 2, 1224, 28211, 204455, 31989, 302485, 60890, 1423144	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Phaeobacter, Phaeobacter gallaeciensis, Phaeobacter gallaeciensis DSM 26640
B7FUG8	556484	Phaeodactylum tricornutum	Eukaryota	NA	NA	NA	1, 131567, 2759, 33634, 2836, 33849, 33850, 38748, 38749, 2849, 2850, 556484	root, no rank, superkingdom, no rank, phylum, class, no rank, order, family, genus, species, no rank	root, cellular organisms, Eukaryota, Stramenopiles, Bacillariophyta, Bacillariophyceae, Bacillariophycidae, Naviculales, Phaeodactylaceae, Phaeodactylum, Phaeodactylum tricornutum, Phaeodactylum tricornutum CCAP 1055/1
B7G7W1	556484	Phaeodactylum tricornutum	Eukaryota	NA	NA	NA	1, 131567, 2759, 33634, 2836, 33849, 33850, 38748, 38749, 2849, 2850, 556484	root, no rank, superkingdom, no rank, phylum, class, no rank, order, family, genus, species, no rank	root, cellular organisms, Eukaryota, Stramenopiles, Bacillariophyta, Bacillariophyceae, Bacillariophycidae, Naviculales, Phaeodactylaceae, Phaeodactylum, Phaeodactylum tricornutum, Phaeodactylum tricornutum CCAP 1055/1
A0A090QLU0	754436	Photobacterium aphoticum	Bacteria	7.6	28.0	PF01266	1, 131567, 2, 1224, 1236, 135623, 641, 657, 754436	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Photobacterium, Photobacterium aphoticum
A0A1C0U3C0	286156	Photorhabdus australis	Bacteria	NA	NA	PF01266	1, 131567, 2, 1224, 1236, 91347, 1903414, 29487, 286156	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Morganellaceae, Photorhabdus, Photorhabdus australis
Q6L2S0	263820	Picrophilus torridus	Archaea	1.5	55.0	NA	1, 131567, 2157, 28890, 2283796, 183967, 2301, 46630, 46631, 82076, 263820	root, no rank, superkingdom, phylum, no rank, class, order, family, genus, species, no rank	root, cellular organisms, Archaea, Euryarchaeota, Diaforarchaea group, Thermoplasmata, Thermoplasmatales, Picrophilaceae, Picrophilus, Picrophilus torridus, Picrophilus torridus DSM 9790
Q6L072	263820	Picrophilus torridus	Archaea	1.5	55.0	NA	1, 131567, 2157, 28890, 2283796, 183967, 2301, 46630, 46631, 82076, 263820	root, no rank, superkingdom, phylum, no rank, class, order, family, genus, species, no rank	root, cellular organisms, Archaea, Euryarchaeota, Diaforarchaea group, Thermoplasmata, Thermoplasmatales, Picrophilaceae, Picrophilus, Picrophilus torridus, Picrophilus torridus DSM 9790
Q6L2S1	263820	Picrophilus torridus	Archaea	1.5	55.0	NA	1, 131567, 2157, 28890, 2283796, 183967, 2301, 46630, 46631, 82076, 263820	root, no rank, superkingdom, phylum, no rank, class, order, family, genus, species, no rank	root, cellular organisms, Archaea, Euryarchaeota, Diaforarchaea group, Thermoplasmata, Thermoplasmatales, Picrophilaceae, Picrophilus, Picrophilus torridus, Picrophilus torridus DSM 9790
A0A142WRZ4	1632864	Planctomyces sp.	Bacteria	7.6	28.0	PF01266	1, 131567, 2, 1783257, 203682, 203683, 112, 126, 118, 1632864	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, PVC group, Planctomycetes, Planctomycetia, Planctomycetales, Planctomycetaceae, Planctomyces, Planctomyces sp. SH-PL14
A0A142YAP2	1636152	Planctomyces sp.	Bacteria	7.6	28.0	PF01266	1, 131567, 2, 1783257, 203682, 203683, 112, 126, 118, 1636152	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, PVC group, Planctomycetes, Planctomycetia, Planctomycetales, Planctomycetaceae, Planctomyces, Planctomyces sp. SH-PL62
A0A073CBY9	388467	Planktothrix agardhii	Bacteria	NA	21.0	NA	1, 131567, 2, 1783272, 1798711, 1117, 1301283, 1150, 1892252, 54304, 1160, 388467	root, no rank, superkingdom, no rank, no rank, phylum, subclass, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Terrabacteria group, Cyanobacteria/Melainabacteria group, Cyanobacteria, Oscillatoriophycideae, Oscillatoriales, Microcoleaceae, Planktothrix, Planktothrix agardhii, Planktothrix agardhii NIVA-CYA 126/8
A0A073CPZ1	388467	Planktothrix agardhii	Bacteria	NA	21.0	NA	1, 131567, 2, 1783272, 1798711, 1117, 1301283, 1150, 1892252, 54304, 1160, 388467	root, no rank, superkingdom, no rank, no rank, phylum, subclass, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Terrabacteria group, Cyanobacteria/Melainabacteria group, Cyanobacteria, Oscillatoriophycideae, Oscillatoriales, Microcoleaceae, Planktothrix, Planktothrix agardhii, Planktothrix agardhii NIVA-CYA 126/8
A0A1J1JNB7	671071	Planktothrix paucivesiculata	Bacteria	NA	22.0	NA	1, 131567, 2, 1783272, 1798711, 1117, 1301283, 1150, 1892252, 54304, 1678308, 671071	root, no rank, superkingdom, no rank, no rank, phylum, subclass, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Terrabacteria group, Cyanobacteria/Melainabacteria group, Cyanobacteria, Oscillatoriophycideae, Oscillatoriales, Microcoleaceae, Planktothrix, Planktothrix paucivesiculata, Planktothrix paucivesiculata PCC 9631
A0A1J1L5E6	282420	Planktothrix agardhii	Bacteria	NA	21.0	NA	1, 131567, 2, 1783272, 1798711, 1117, 1301283, 1150, 1892252, 54304, 1160, 282420	root, no rank, superkingdom, no rank, no rank, phylum, subclass, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Terrabacteria group, Cyanobacteria/Melainabacteria group, Cyanobacteria, Oscillatoriophycideae, Oscillatoriales, Microcoleaceae, Planktothrix, Planktothrix agardhii, Planktothrix agardhii CCAP 1459/11A
A0A1J1LU26	671072	Planktothrix tepida	Bacteria	NA	22.0	NA	1, 131567, 2, 1783272, 1798711, 1117, 1301283, 1150, 1892252, 54304, 1678309, 671072	root, no rank, superkingdom, no rank, no rank, phylum, subclass, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Terrabacteria group, Cyanobacteria/Melainabacteria group, Cyanobacteria, Oscillatoriophycideae, Oscillatoriales, Microcoleaceae, Planktothrix, Planktothrix tepida, Planktothrix tepida PCC 9214
A0A251ZKX1	61647	Pluralibacter gergoviae	Bacteria	7.3	31.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 1330546, 61647	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Pluralibacter, Pluralibacter gergoviae
A0A1S2B7Y1	61647	Pluralibacter gergoviae	Bacteria	7.3	31.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 1330546, 61647	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Pluralibacter, Pluralibacter gergoviae
A0A2C5WLX1	61647	Pluralibacter gergoviae	Bacteria	7.3	31.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 1330546, 61647	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Pluralibacter, Pluralibacter gergoviae
A0A1Y4XA05	61647	Pluralibacter gergoviae	Bacteria	7.3	31.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 1330546, 61647	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Pluralibacter, Pluralibacter gergoviae
A0A0J5M398	61647	Pluralibacter gergoviae	Bacteria	7.3	31.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 1330546, 61647	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Pluralibacter, Pluralibacter gergoviae
A0A0E3V1E7	1835254	Polynucleobacter duraquae	Bacteria	NA	18.0	NA	1, 131567, 2, 1224, 28216, 80840, 119060, 44013, 1835254	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Polynucleobacter, Polynucleobacter duraquae
A0A0C1P707	1515610	Prauserella sp.	Bacteria	NA	NA	NA	1, 131567, 2, 1783272, 201174, 1760, 85010, 2070, 142577, 1515610	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Prauserella, Prauserella sp. Am3
A0A0C1NL19	1515610	Prauserella sp.	Bacteria	NA	NA	NA	1, 131567, 2, 1783272, 201174, 1760, 85010, 2070, 142577, 1515610	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Prauserella, Prauserella sp. Am3
A0A0C1L853	1515610	Prauserella sp.	Bacteria	NA	NA	NA	1, 131567, 2, 1783272, 201174, 1760, 85010, 2070, 142577, 1515610	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Prauserella, Prauserella sp. Am3
A2C7I8	59922	Prochlorococcus marinus	Bacteria	NA	20.0	NA	1, 131567, 2, 1783272, 1798711, 1117, 1890424, 1213, 1218, 1219, 59922	root, no rank, superkingdom, no rank, no rank, phylum, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Terrabacteria group, Cyanobacteria/Melainabacteria group, Cyanobacteria, Synechococcales, Prochloraceae, Prochlorococcus, Prochlorococcus marinus, Prochlorococcus marinus str. MIT 9303
A2CCV2	59922	Prochlorococcus marinus	Bacteria	NA	20.0	NA	1, 131567, 2, 1783272, 1798711, 1117, 1890424, 1213, 1218, 1219, 59922	root, no rank, superkingdom, no rank, no rank, phylum, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Terrabacteria group, Cyanobacteria/Melainabacteria group, Cyanobacteria, Synechococcales, Prochloraceae, Prochlorococcus, Prochlorococcus marinus, Prochlorococcus marinus str. MIT 9303
A0A0A1ZY49	167544	Prochlorococcus marinus	Bacteria	NA	20.0	PF01266	1, 131567, 2, 1783272, 1798711, 1117, 1890424, 1213, 1218, 1219, 167544	root, no rank, superkingdom, no rank, no rank, phylum, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Terrabacteria group, Cyanobacteria/Melainabacteria group, Cyanobacteria, Synechococcales, Prochloraceae, Prochlorococcus, Prochlorococcus marinus, Prochlorococcus marinus str. MIT 9116
Q7V4L1	74547	Prochlorococcus marinus	Bacteria	NA	20.0	NA	1, 131567, 2, 1783272, 1798711, 1117, 1890424, 1213, 1218, 1219, 74547	root, no rank, superkingdom, no rank, no rank, phylum, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Terrabacteria group, Cyanobacteria/Melainabacteria group, Cyanobacteria, Synechococcales, Prochloraceae, Prochlorococcus, Prochlorococcus marinus, Prochlorococcus marinus str. MIT 9313
Q7V678	74547	Prochlorococcus marinus	Bacteria	NA	20.0	NA	1, 131567, 2, 1783272, 1798711, 1117, 1890424, 1213, 1218, 1219, 74547	root, no rank, superkingdom, no rank, no rank, phylum, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Terrabacteria group, Cyanobacteria/Melainabacteria group, Cyanobacteria, Synechococcales, Prochloraceae, Prochlorococcus, Prochlorococcus marinus, Prochlorococcus marinus str. MIT 9313
Q46IL6	59920	Prochlorococcus marinus	Bacteria	NA	20.0	NA	1, 131567, 2, 1783272, 1798711, 1117, 1890424, 1213, 1218, 1219, 59920	root, no rank, superkingdom, no rank, no rank, phylum, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Terrabacteria group, Cyanobacteria/Melainabacteria group, Cyanobacteria, Synechococcales, Prochloraceae, Prochlorococcus, Prochlorococcus marinus, Prochlorococcus marinus str. NATL2A
A0A1B7JFA7	1354271	Proteus hauseri	Bacteria	7.15	35.0	NA	1, 131567, 2, 1224, 1236, 91347, 1903414, 583, 183417, 1354271	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Morganellaceae, Proteus, Proteus hauseri, Proteus hauseri ATCC 700826
A0A2X2C3V6	584	Proteus mirabilis	Bacteria	7.17	36.0	NA	1, 131567, 2, 1224, 1236, 91347, 1903414, 583, 584	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Morganellaceae, Proteus, Proteus mirabilis
A0A2X2D7G3	587	Providencia rettgeri	Bacteria	7.28	35.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 1903414, 586, 587	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Morganellaceae, Providencia, Providencia rettgeri
A0A2X2A4L9	500637	Providencia rustigianii	Bacteria	7.0	36.0	NA	1, 131567, 2, 1224, 1236, 91347, 1903414, 586, 158850, 500637	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Morganellaceae, Providencia, Providencia rustigianii, Providencia rustigianii DSM 4541
A0A2X2AAS8	500637	Providencia rustigianii	Bacteria	7.0	36.0	NA	1, 131567, 2, 1224, 1236, 91347, 1903414, 586, 158850, 500637	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Morganellaceae, Providencia, Providencia rustigianii, Providencia rustigianii DSM 4541
A0A2X2BD62	471874	Providencia stuartii	Bacteria	7.12	35.0	NA	1, 131567, 2, 1224, 1236, 91347, 1903414, 586, 588, 471874	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Morganellaceae, Providencia, Providencia stuartii, Providencia stuartii ATCC 25827
A0A024GXF2	861266	Pseudarthrobacter siccitolerans	Bacteria	NA	NA	PF01266	1, 131567, 2, 1783272, 201174, 1760, 85006, 1268, 1742993, 861266	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Micrococcales, Micrococcaceae, Pseudarthrobacter, Pseudarthrobacter siccitolerans
Q15TJ7	342610	Pseudoalteromonas atlantica	Bacteria	7.6	22.0	NA	1, 131567, 2, 1224, 1236, 135622, 267888, 53246, 288, 342610	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Pseudoalteromonadaceae, Pseudoalteromonas, Pseudoalteromonas atlantica, Pseudoalteromonas atlantica T6c
A0A2K9JT18	1514074	Pseudoalteromonas sp.	Bacteria	7.6	26.0	PF01266	1, 131567, 2, 1224, 1236, 135622, 267888, 53246, 1514074	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Pseudoalteromonadaceae, Pseudoalteromonas, Pseudoalteromonas sp. NC201
A0A2T6I904	2202163	Pseudocitrobacter sp.	Bacteria	NA	NA	NA	1, 131567, 2, 1224, 1236, 91347, 543, 1504576, 2202163	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Pseudocitrobacter, Pseudocitrobacter sp. RIT 415
